,Team,Games,Home Games,Away Games,Goals Per Game,Goals Against Per Game,Goal Difference Per Game,Expected Goals Per Game,Expected Goals Against Per Game,Expected Goal Difference Per Game,Non-Scoring Expected Goals Per Game,Non-Scoring Expected Goals Against Per Game,Non-Scoring Expected Goal Difference Per Game,Adjusted Goals Per Game,Adjusted Goals Against Per Game,Adjusted Goal Difference Per Game,Home Goals Per Game,Home Goals Against Per Game,Home Goal Difference Per Game,Home Expected Goals Per Game,Home Expected Goals Against Per Game,Home Expected Goal Difference Per Game,Home Non-Scoring Expected Goals Per Game,Home Non-Scoring Expected Goals Against Per Game,Home Non-Scoring Expected Goal Difference Per Game,Home Adjusted Goals Per Game,Home Adjusted Goals Against Per Game,Home Adjusted Goal Difference Per Game,Away Goals Per Game,Away Goals Against Per Game,Away Goal Difference Per Game,Away Expected Goals Per Game,Away Expected Goals Against Per Game,Away Expected Goal Difference Per Game,Away Non-Scoring Expected Goals Per Game,Away Non-Scoring Expected Goals Against Per Game,Away Non-Scoring Expected Goal Difference Per Game,Away Adjusted Goals Per Game,Away Adjusted Goals Against Per Game,Away Adjusted Goal Difference Per Game,Season,League
475,Minnesota United FC,34,17,17,1.4411764705882353,2.088235294117647,-0.6470588235294118,1.35,1.6952941176470586,-0.3452941176470586,1.1626470588235294,1.6564705882352944,-0.4938235294117649,1.5132352941176472,2.0885294117647057,-0.5752941176470587,1.7647058823529411,1.4705882352941178,0.29411764705882354,1.3876470588235295,1.4694117647058822,-0.08176470588235277,1.1988235294117648,1.6170588235294119,-0.41823529411764704,1.8529411764705883,1.493529411764706,0.3594117647058823,1.1176470588235294,2.7058823529411766,-1.588235294117647,1.3123529411764707,1.921176470588235,-0.6088235294117643,1.1264705882352941,1.6958823529411768,-0.5694117647058827,1.1735294117647062,2.683529411764706,-1.5099999999999998,2018,Major League Soccer
476,Montreal Impact,34,17,17,1.3823529411764706,1.5588235294117647,-0.17647058823529413,1.2750000000000001,1.4294117647058822,-0.15441176470588225,1.051764705882353,1.3047058823529412,-0.2529411764705884,1.3832352941176471,1.506764705882353,-0.12352941176470597,1.8235294117647058,0.9411764705882353,0.8823529411764706,1.54,1.194705882352941,0.34529411764705886,1.0723529411764705,1.2376470588235295,-0.16529411764705895,1.82,0.8882352941176471,0.9317647058823529,0.9411764705882353,2.176470588235294,-1.2352941176470589,1.01,1.6641176470588235,-0.6541176470588234,1.0311764705882351,1.371764705882353,-0.3405882352941178,0.9464705882352941,2.125294117647059,-1.1788235294117648,2018,Major League Soccer
477,New England Revolution,34,17,17,1.4411764705882353,1.6176470588235294,-0.17647058823529413,1.3061764705882353,1.6179411764705882,-0.3117647058823529,1.3538235294117646,1.3058823529411767,0.0479411764705881,1.475588235294118,1.6467647058823531,-0.1711764705882351,1.6470588235294117,1.1764705882352942,0.47058823529411764,1.5547058823529414,1.1982352941176468,0.3564705882352945,1.5111764705882353,0.9647058823529411,0.5464705882352943,1.66764705882353,1.2229411764705884,0.4447058823529415,1.2352941176470589,2.0588235294117645,-0.8235294117647058,1.0576470588235292,2.0376470588235294,-0.9800000000000002,1.196470588235294,1.647058823529412,-0.45058823529411807,1.283529411764706,2.070588235294118,-0.7870588235294117,2018,Major League Soccer
478,New York City FC,37,19,18,1.7027027027027026,1.3513513513513513,0.35135135135135137,1.5872972972972976,1.3129729729729729,0.2743243243243247,1.6556756756756759,1.1427027027027028,0.5129729729729728,1.71972972972973,1.3891891891891894,0.3305405405405407,2.0526315789473686,0.631578947368421,1.4210526315789473,1.8968421052631586,1.0442105263157897,0.852631578947369,1.9747368421052633,0.9173684210526317,1.0573684210526315,2.0668421052631585,0.6631578947368423,1.4036842105263163,1.3333333333333333,2.111111111111111,-0.7777777777777778,1.2605555555555554,1.5966666666666665,-0.33611111111111097,1.3188888888888888,1.3805555555555555,-0.061666666666666835,1.3533333333333335,2.155555555555556,-0.8022222222222223,2018,Major League Soccer
479,New York Red Bulls,38,19,19,1.736842105263158,0.9736842105263158,0.7631578947368421,1.7505263157894735,1.232894736842105,0.5176315789473684,1.5023684210526316,1.1218421052631578,0.3805263157894738,1.7571052631578947,1.0086842105263158,0.748421052631579,2.1052631578947367,0.5263157894736842,1.5789473684210527,2.114736842105263,1.0763157894736843,1.0384210526315787,1.6994736842105262,1.0247368421052634,0.674736842105263,2.08578947368421,0.5526315789473685,1.5331578947368418,1.368421052631579,1.4210526315789473,-0.05263157894736842,1.3863157894736842,1.389473684210526,-0.003157894736841851,1.3052631578947371,1.2189473684210526,0.08631578947368461,1.4284210526315793,1.4647368421052631,-0.036315789473683906,2018,Major League Soccer
480,Orlando City SC,34,17,17,1.2647058823529411,2.176470588235294,-0.9117647058823529,1.3547058823529414,1.9029411764705884,-0.5482352941176469,1.2164705882352942,1.3941176470588237,-0.1776470588235295,1.322058823529412,2.1444117647058825,-0.8223529411764705,1.6470588235294117,1.7647058823529411,-0.11764705882352941,1.5282352941176476,1.7276470588235295,-0.19941176470588196,1.3864705882352941,1.121764705882353,0.2647058823529412,1.7176470588235297,1.832352941176471,-0.11470588235294113,0.8823529411764706,2.588235294117647,-1.7058823529411764,1.1811764705882355,2.0782352941176474,-0.897058823529412,1.046470588235294,1.6664705882352941,-0.6200000000000001,0.9264705882352942,2.456470588235294,-1.5299999999999998,2018,Major League Soccer
481,Philadelphia Union,35,17,18,1.4285714285714286,1.5142857142857142,-0.08571428571428572,1.5597142857142856,1.5120000000000002,0.047714285714285355,1.4962857142857144,1.3068571428571427,0.1894285714285716,1.376857142857143,1.468857142857143,-0.09200000000000007,1.7058823529411764,1.1764705882352942,0.5294117647058824,1.8270588235294114,1.4076470588235297,0.4194117647058819,1.8682352941176472,1.0476470588235294,0.8205882352941178,1.6147058823529414,1.187058823529412,0.4276470588235294,1.1666666666666667,1.8333333333333333,-0.6666666666666666,1.3072222222222223,1.610555555555556,-0.30333333333333357,1.145,1.5516666666666665,-0.4066666666666665,1.1522222222222223,1.7350000000000003,-0.5827777777777778,2018,Major League Soccer
482,Portland Timbers,40,19,21,1.575,1.425,0.15,1.4447500000000002,1.41825,0.026500000000000145,1.3855,1.49975,-0.11425,1.5987500000000001,1.435,0.16374999999999992,1.6842105263157894,0.7368421052631579,0.9473684210526315,1.8905263157894738,0.9610526315789475,0.9294736842105263,1.6863157894736842,1.3152631578947367,0.3710526315789474,1.6821052631578948,0.7736842105263159,0.9084210526315788,1.4761904761904763,2.0476190476190474,-0.5714285714285714,1.0414285714285716,1.831904761904762,-0.7904761904761902,1.1133333333333333,1.6666666666666667,-0.5533333333333333,1.5233333333333334,2.0333333333333337,-0.51,2018,Major League Soccer
483,Real Salt Lake,37,18,19,1.6486486486486487,1.7567567567567568,-0.10810810810810811,1.4262162162162162,1.6859459459459463,-0.2597297297297301,1.2386486486486485,1.315945945945946,-0.07729729729729709,1.5837837837837838,1.7600000000000005,-0.17621621621621658,2.1666666666666665,1.3888888888888888,0.7777777777777778,1.6955555555555553,1.4127777777777781,0.2827777777777772,1.3600000000000003,1.1388888888888886,0.22111111111111154,2.052777777777778,1.3905555555555558,0.6622222222222222,1.1578947368421053,2.1052631578947367,-0.9473684210526315,1.1710526315789473,1.9447368421052633,-0.773684210526316,1.1236842105263156,1.4836842105263157,-0.36,1.1394736842105262,2.1100000000000008,-0.9705263157894743,2018,Major League Soccer
484,San Jose Earthquakes,34,17,17,1.4411764705882353,2.088235294117647,-0.6470588235294118,1.3002941176470588,1.6623529411764704,-0.3620588235294117,1.4123529411764704,1.624411764705882,-0.21205882352941158,1.4958823529411767,2.16,-0.6641176470588235,1.588235294117647,2.2941176470588234,-0.7058823529411765,1.4317647058823528,1.454705882352941,-0.02294117647058827,1.6464705882352941,1.4899999999999998,0.15647058823529456,1.6676470588235295,2.3723529411764703,-0.704705882352941,1.2941176470588236,1.8823529411764706,-0.5882352941176471,1.168823529411765,1.87,-0.7011764705882352,1.1782352941176468,1.7588235294117647,-0.5805882352941177,1.3241176470588238,1.9476470588235297,-0.623529411764706,2018,Major League Soccer
485,Seattle Sounders FC,36,18,18,1.5555555555555556,1.1388888888888888,0.4166666666666667,1.3388888888888888,1.503611111111111,-0.16472222222222233,1.4425000000000001,1.3233333333333333,0.11916666666666674,1.5852777777777776,1.163888888888889,0.4213888888888884,2.0,0.9444444444444444,1.0555555555555556,1.6472222222222221,1.2011111111111112,0.44611111111111096,1.7544444444444447,0.9950000000000002,0.7594444444444446,2.0277777777777772,0.9800000000000002,1.0477777777777773,1.1111111111111112,1.3333333333333333,-0.2222222222222222,1.0305555555555554,1.806111111111111,-0.7755555555555556,1.1305555555555555,1.6516666666666666,-0.5211111111111111,1.142777777777778,1.347777777777778,-0.20500000000000027,2018,Major League Soccer
486,Sporting Kansas City,38,19,19,1.894736842105263,1.2105263157894737,0.6842105263157895,1.8276315789473685,1.2794736842105265,0.5481578947368422,1.6686842105263158,0.9771052631578946,0.691578947368421,1.8644736842105265,1.2339473684210527,0.6305263157894739,2.1052631578947367,1.1578947368421053,0.9473684210526315,2.0100000000000002,1.0347368421052634,0.9752631578947369,1.9142105263157894,0.7752631578947368,1.1389473684210527,2.1115789473684217,1.2005263157894739,0.9110526315789479,1.6842105263157894,1.263157894736842,0.42105263157894735,1.645263157894737,1.5242105263157895,0.12105263157894741,1.423157894736842,1.1789473684210525,0.24421052631578932,1.6173684210526316,1.2673684210526315,0.3500000000000001,2018,Major League Soccer
487,Toronto FC,34,17,17,1.7352941176470589,1.8823529411764706,-0.14705882352941177,1.7994117647058825,1.6429411764705881,0.15647058823529422,1.4988235294117647,1.3279411764705882,0.17088235294117654,1.7235294117647058,1.8861764705882351,-0.16264705882352956,2.2941176470588234,1.7058823529411764,0.5882352941176471,2.171764705882353,1.3699999999999999,0.801764705882353,1.7864705882352943,1.1170588235294117,0.6694117647058825,2.2247058823529406,1.7111764705882355,0.5135294117647052,1.1764705882352942,2.0588235294117645,-0.8823529411764706,1.427058823529412,1.9158823529411766,-0.48882352941176466,1.2111764705882353,1.5388235294117647,-0.3276470588235294,1.2223529411764709,2.061176470588235,-0.8388235294117644,2018,Major League Soccer
488,Vancouver Whitecaps,34,17,17,1.588235294117647,1.9705882352941178,-0.38235294117647056,1.4608823529411763,1.7905882352941178,-0.3297058823529414,1.256764705882353,1.6238235294117644,-0.36705882352941155,1.5776470588235296,1.922058823529412,-0.34441176470588236,1.8823529411764706,1.7058823529411764,0.17647058823529413,1.986470588235294,1.4670588235294115,0.5194117647058822,1.598823529411765,1.3135294117647058,0.28529411764705914,1.8088235294117652,1.7294117647058826,0.07941176470588243,1.2941176470588236,2.235294117647059,-0.9411764705882353,0.9352941176470587,2.1141176470588237,-1.178823529411765,0.9147058823529411,1.9341176470588233,-1.0194117647058822,1.346470588235294,2.114705882352941,-0.7682352941176472,2018,Major League Soccer
489,AIK,30,15,15,1.5666666666666667,0.7333333333333333,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.8,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7333333333333334,0.6666666666666666,1.0666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,Swedish Allsvenskan
490,BK Hacken,30,15,15,1.4,0.9333333333333333,0.4666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7333333333333334,1.0,0.7333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0666666666666667,0.8666666666666667,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,Swedish Allsvenskan
491,Djurgardens IF,30,15,15,1.8,1.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8666666666666667,0.9333333333333333,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7333333333333334,1.0666666666666667,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,Swedish Allsvenskan
492,GIF Sundsvall,30,15,15,0.9666666666666667,1.5333333333333334,-0.5666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,1.8,-0.8666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.2666666666666666,-0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,Swedish Allsvenskan
493,Halmstads BK,30,15,15,0.9666666666666667,1.5,-0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0666666666666667,1.4666666666666666,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,1.5333333333333334,-0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,Swedish Allsvenskan
494,Hammarby,30,15,15,1.4,1.4333333333333333,-0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7333333333333334,1.4,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0666666666666667,1.4666666666666666,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,Swedish Allsvenskan
495,IF Elfsborg,30,15,15,1.7666666666666666,1.9666666666666666,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5333333333333334,2.533333333333333,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,Swedish Allsvenskan
496,IFK Goteborg,30,15,15,1.4,1.3333333333333333,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5333333333333334,1.2,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2666666666666666,1.4666666666666666,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,Swedish Allsvenskan
497,IFK Norrkoping,30,15,15,1.5,1.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.6666666666666667,-0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,Swedish Allsvenskan
498,IK Sirius,30,15,15,1.5333333333333334,1.7,-0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,1.8,-0.4666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7333333333333334,1.6,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,Swedish Allsvenskan
499,Jonkopings Sodra IF,30,15,15,1.0333333333333334,1.5333333333333334,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2666666666666666,1.2,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.8666666666666667,-1.0666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,Swedish Allsvenskan
500,Kalmar FF,30,15,15,1.0,1.6333333333333333,-0.6333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2666666666666666,1.1333333333333333,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7333333333333333,2.1333333333333333,-1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,Swedish Allsvenskan
501,Malmo FF,30,15,15,2.1,0.9,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,1.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,Swedish Allsvenskan
502,Orebro SK,30,15,15,1.2666666666666666,1.8,-0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4666666666666666,1.6666666666666667,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0666666666666667,1.9333333333333333,-0.8666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,Swedish Allsvenskan
503,Vasby United,30,15,15,0.9333333333333333,1.8333333333333333,-0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1333333333333333,1.5333333333333334,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7333333333333333,2.1333333333333333,-1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,Swedish Allsvenskan
504,Östersunds FK,30,15,15,1.6,1.0666666666666667,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.3333333333333333,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,Swedish Allsvenskan
505,AIK,30,15,15,1.6666666666666667,0.5333333333333333,1.1333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.4666666666666667,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5333333333333334,0.6,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Swedish Allsvenskan
506,BK Hacken,30,15,15,1.9333333333333333,0.9,1.0333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.533333333333333,0.6,1.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,1.2,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Swedish Allsvenskan
507,Brommapojkarna,30,15,15,0.8333333333333334,2.1333333333333333,-1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,1.6,-0.7333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,2.6666666666666665,-1.8666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Swedish Allsvenskan
508,Dalkurd FF,30,15,15,1.0,1.9,-0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,2.066666666666667,-0.8666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.7333333333333334,-0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Swedish Allsvenskan
509,Djurgardens IF,30,15,15,1.3333333333333333,1.0333333333333334,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1333333333333333,0.8666666666666667,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5333333333333334,1.2,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Swedish Allsvenskan
510,GIF Sundsvall,30,15,15,1.5666666666666667,1.1666666666666667,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4666666666666666,1.0,0.4666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,1.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Swedish Allsvenskan
511,Hammarby,30,15,15,1.8666666666666667,1.1666666666666667,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9333333333333333,1.0,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,1.3333333333333333,0.4666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Swedish Allsvenskan
512,IF Elfsborg,30,15,15,0.9666666666666667,1.3666666666666667,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7333333333333333,1.0666666666666667,-0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.6666666666666667,-0.4666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Swedish Allsvenskan
513,IFK Goteborg,30,15,15,1.2666666666666666,1.7666666666666666,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,1.7333333333333334,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.8,-0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Swedish Allsvenskan
514,IFK Norrkoping,30,15,15,1.7,0.9,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9333333333333333,1.0666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.8666666666666667,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Swedish Allsvenskan
515,IK Sirius,30,15,15,1.2333333333333334,2.033333333333333,-0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5333333333333334,2.2,-0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,1.8666666666666667,-0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Swedish Allsvenskan
516,Kalmar FF,30,15,15,0.9,1.1666666666666667,-0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,1.4,-0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Swedish Allsvenskan
517,Malmo FF,30,15,15,1.9,0.9666666666666667,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1333333333333333,0.5333333333333333,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,1.4,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Swedish Allsvenskan
518,Orebro SK,30,15,15,1.1333333333333333,1.3333333333333333,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.3333333333333333,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,1.3333333333333333,-0.4666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Swedish Allsvenskan
519,Trelleborgs FF,30,15,15,0.8,2.1333333333333333,-1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,2.2,-1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,2.066666666666667,-1.2666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Swedish Allsvenskan
520,Östersunds FK,30,15,15,1.7,1.3,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9333333333333333,1.3333333333333333,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4666666666666666,1.2666666666666666,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,Swedish Allsvenskan
521,Aalesund,30,15,15,1.2666666666666666,1.6666666666666667,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7333333333333334,1.4666666666666666,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.8666666666666667,-1.0666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,Norwegian Tippeligaen
522,Haugesund,30,15,15,1.1666666666666667,1.3,-0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,1.4,-0.4666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,Norwegian Tippeligaen
523,Kristiansund BK,30,15,15,1.4666666666666666,1.5333333333333334,-0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,1.2666666666666666,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2666666666666666,1.8,-0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,Norwegian Tippeligaen
524,Lillestrom,30,15,15,1.3333333333333333,1.4333333333333333,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2666666666666666,1.0666666666666667,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.8,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,Norwegian Tippeligaen
525,Molde,30,15,15,1.6666666666666667,1.1666666666666667,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7333333333333334,0.9333333333333333,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,Norwegian Tippeligaen
526,Odd BK,30,15,15,0.9,1.3,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1333333333333333,0.8666666666666667,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.7333333333333334,-1.0666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,Norwegian Tippeligaen
527,Rosenborg,30,15,15,1.9,0.6666666666666666,1.2333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6666666666666666,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.6666666666666666,1.1333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,Norwegian Tippeligaen
528,SK Brann,30,15,15,1.7,1.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,Norwegian Tippeligaen
529,Sandefjord,30,15,15,1.2666666666666666,1.7,-0.43333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5333333333333334,1.0666666666666667,0.4666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.3333333333333335,-1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,Norwegian Tippeligaen
530,Sarpsborg,30,15,15,1.6666666666666667,1.2,0.4666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1333333333333333,0.8666666666666667,1.2666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.5333333333333334,-0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,Norwegian Tippeligaen
